"taxon_id","location_id","locality","occurrence_status","establishment_means","invasiveness","event_date","source","occurrence_remarks","country_code","scientific_name_id","accepted_name_usage_id","scientific_name","accepted_name_usage","taxonomic_status"
"102802","102802","North Atlantic Ocean","Reported","Alien","Uncertain",NA,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.","Location : Sahelian Upwelling ecoregion",NA,"102802","102802","Elasmopus pectenicrus","Elasmopus pectenicrus","accepted"
"102802","102802","Caribbean Sea","Reported","Alien","Uncertain",NA,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.","Location : Southern Caribbean",NA,"102802","102802","Elasmopus pectenicrus","Elasmopus pectenicrus","accepted"
"102802","102802","Mediterranean Sea - Western Basin","Reported","Alien","Uncertain",NA,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",NA,NA,"102802","102802","Elasmopus pectenicrus","Elasmopus pectenicrus","accepted"
"102802","102802","Egypt","Reported","Alien","Uncertain","1924","Schellenberg, A. (1928). Report on Amphipoda. Zoological results of the Cambridge Expedition to the Suez Canal. <em>Transactions of the Zoological Society of London.</em> 22: 633-692.",NA,NA,"102802","102802","Elasmopus pectenicrus","Elasmopus pectenicrus","accepted"
"102802","102802","Israeli part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Not specified",NA,"Ruffo, S. (1959). Contributions to the knowledge of the Red Sea no. 13. Contributo alla conoscenza degli Anfipodi del Mar Rosso (1) (materiali raccolti a Ghardaqa e nel Golfo di Aqaba). <em>Bulletin of the Sea Fisheries Research Station of Israel (Haifa).</em> 20: 11-36.","Before 1959","IL","102802","102802","Elasmopus pectenicrus","Elasmopus pectenicrus","accepted"
"102816","102816","Aegean Sea","Established","Alien","Uncertain","1978","Kocatas, A.; Katagan, T. (1978). Türkiye denizlerinin littoral bentik amphipod'lari ve yayilislari. <em>TÜBITAK Temel Bilimler Arastirma Grubu, Proje No.TBAG-223.</em> 63 p.",NA,NA,"102816","531753","Maera hamigera","Hamimaera hamigera","unaccepted"
"102816","102816","Levantine Sea","Established","Alien","Uncertain","1978","Kocatas, A.; Katagan, T. (1978). Türkiye denizlerinin littoral bentik amphipod'lari ve yayilislari. <em>TÜBITAK Temel Bilimler Arastirma Grubu, Proje No.TBAG-223.</em> 63 p.",NA,NA,"102816","531753","Maera hamigera","Hamimaera hamigera","unaccepted"
"103163","103163","Mediterranean Sea","excluded","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"103163","103163","Stenothoe gallensis","Stenothoe gallensis","accepted"
"103163","103163","Egyptian part of the Mediterranean Sea - Eastern Basin","Reported","Origin unknown","Uncertain","1936","Schellenberg, A. (1936). The Fishery Grounds Near Alexandria. 10. Amphipoda Benthonica. Ministry of Commerce and Industry, Egypt. <em>Fishery Research Directorate. Notes and Memoirs.</em> 18(27).",NA,"EG","103163","103163","Stenothoe gallensis","Stenothoe gallensis","accepted"
"103200","103200","Belgium","present","Alien",NA,NA,"VLIZ Alien Species Consortium. (2010).","non-indigenous",NA,"103200","744647","Orchestia cavimana","Cryptorchestia cavimana","unaccepted"
"103200","103200","Baltic Sea","Reported","Alien","Uncertain",NA,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",NA,NA,"103200","744647","Orchestia cavimana","Cryptorchestia cavimana","unaccepted"
"103200","103200","North Sea","Reported","Alien","Uncertain",NA,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",NA,NA,"103200","744647","Orchestia cavimana","Cryptorchestia cavimana","unaccepted"
"103200","103200","North Atlantic Ocean","Reported","Alien","Uncertain",NA,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.","Location : Sahelian Upwelling ecoregion",NA,"103200","744647","Orchestia cavimana","Cryptorchestia cavimana","unaccepted"
"103200","103200","Belgian part of the North Sea","Established","Alien","Not specified","1927","Wouters, K. (2002). On the distribution of alien non-marine and estuarine macro-crustaceans in Belgium. <em>Bulletin Van Het Koninklijk Instituut Voor Natuurwetenschappen, Biologie.</em> 17: 119-129.","estuaries and river basins","BE","103200","744647","Orchestia cavimana","Cryptorchestia cavimana","unaccepted"
"103217","103217","North Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"103217","103217","Platorchestia platensis","Platorchestia platensis","accepted"
"103217","103217","Danish part of the Kattegat","Reported","Alien","Uncertain","1860","Jensen, K. R. (2010). NOBANIS – Invasive Alien Species Fact Sheet –  Platorchestia platensis. <em>From: Identification key to marine invasive species in Nordic  waters.</em> Date of access 9/12/2013.","The first record after its original description is from a beach near Humlebæk in the northern part of Øresund (the Sound) in 1860.","DK","103217","103217","Platorchestia platensis","Platorchestia platensis","accepted"
"103217","103217","Swedish part of the Kattegat","Reported","Alien","Not specified",NA,"Swedish AquaAliens Research Programme (2006). Alien Species in Swedish Sea Areas / Frammande Arter / Svenska Hav - Sweden.",NA,"SE","103217","103217","Platorchestia platensis","Platorchestia platensis","accepted"
"103217","103217","Swedish part of the Baltic Sea","Reported","Alien","Not specified",NA,"Swedish AquaAliens Research Programme (2006). Alien Species in Swedish Sea Areas / Frammande Arter / Svenska Hav - Sweden.",NA,"SE","103217","103217","Platorchestia platensis","Platorchestia platensis","accepted"
"103217","103217","Swedish part of the Skagerrak","Reported","Alien","Not specified",NA,"Swedish AquaAliens Research Programme (2006). Alien Species in Swedish Sea Areas / Frammande Arter / Svenska Hav - Sweden.",NA,"SE","103217","103217","Platorchestia platensis","Platorchestia platensis","accepted"
"103217","103217","Knysna","Established and expanding","Alien","Invasive",NA,NA,NA,"ZA","103217","103217","Platorchestia platensis","Platorchestia platensis","accepted"
"103552","103552","North Atlantic Ocean","Established","Alien","Of concern","2009","Reinhardt, J. F.; Stefaniak, L. M.; Hudson, D. M.; Mangiafico, J.; Gladych, R.; Whitlatch, R. B. (2010). First record of the non-native light bulb tunicate Clavelina lepadiformis (Müller, 1776) in the northwest Atlantic. <em>Aquatic Invasions.</em> 5(2): 185-190.","Location : Northwest Atlantic, along eastern Connecticut shoreline<br/>Year first introduced or recorded : First record in the northwest Atlantic = 16 October 2009 in Stonington Harbour.",NA,"103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","South Korea","Reported","Alien","Uncertain",NA,"Pyo, J.-Y.; Shin, S. (2011). A New Record of Invasive Alien Colonial Tunicate Clavelina lepadiformis (Ascidiacea: Aplousobranchia: Clavelinidae) in Korea. <em>Korean Journal of Systematic Zoology.</em> 27(2): 197-200.","Location : Chejudo Island, South Korea<br/>Year first introduced or recorded : 2008-2011",NA,"103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","Eastern China Sea","Reported","Alien","Uncertain",NA,"Pyo, J.-Y.; Shin, S. (2011). A New Record of Invasive Alien Colonial Tunicate Clavelina lepadiformis (Ascidiacea: Aplousobranchia: Clavelinidae) in Korea. <em>Korean Journal of Systematic Zoology.</em> 27(2): 197-200.","Location : Chejudo Island, South Korea<br/>Year first introduced or recorded : 2008-2011",NA,"103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","Connecticut","Reported","Alien","Uncertain","2009","Reinhardt, J. F.; Stefaniak, L. M.; Hudson, D. M.; Mangiafico, J.; Gladych, R.; Whitlatch, R. B. (2010). First record of the non-native light bulb tunicate Clavelina lepadiformis (Müller, 1776) in the northwest Atlantic. <em>Aquatic Invasions.</em> 5(2): 185-190.","Location : Long Island Sound, Connecticut (State) (Thames River, near New London, and nearby Stonington Harbor)","US","103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","United States part of the North Atlantic Ocean","Reported","Alien","Uncertain",NA,"Reinhardt, J. F.; Stefaniak, L. M.; Hudson, D. M.; Mangiafico, J.; Gladych, R.; Whitlatch, R. B. (2010). First record of the non-native light bulb tunicate Clavelina lepadiformis (Müller, 1776) in the northwest Atlantic. <em>Aquatic Invasions.</em> 5(2): 185-190.","Location : East Coast ( eastern Connecticut shoreline in October 2009)","US","103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","Portugal","Reported","Alien","Uncertain","1971","Cardigos, F.; Tempera, F.; Ávila, S.; Gonçalves, J.; Colaço, A.; Santos, R. S. (2006). Non-indigenous marine species of the Azores. <em>Helgoland Marine Research.</em> 60(2), 160-169.","Location : Sao Miguel, Azores<br/>Location : Present throughout the Azores",NA,"103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","South Africa","Reported","Alien","Uncertain",NA,"Monniot, Claude; Monniot, Francoise; Griffiths, Charles; Schleyer, Michael. South African Ascidians. <em>Annals of the South African Museum.</em>","Location : Port Elizabeth<br/>Location : Knysna Estuary",NA,"103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","South Africa","Reported","Alien","Uncertain",NA,"Robinson, T.; Griffiths, C.; Mcquaid, C.; Rius, M. (2005). Marine alien species of South Africa - status and impacts. <em>African Journal of Marine Science.</em> 27(1): 297-306.","Location : Port Elizabeth<br/>Location : Knysna Estuary",NA,"103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","Port Elizabeth","Established and expanding","Alien","Invasive",NA,"Rius, M.; Clusella-Trullas, S.; McQuaid, C. D.; Navarro, R. A.; Griffiths, C. L.; Matthee, C. A.; Von der Heyden, S.; Turon, X. (2014). Range expansions across ecoregions: interactions of climate change, physiology and genetic diversity. <em>Global Ecology and Biogeography.</em> 23(1): 76-88.","Colonies are often found attached to the undersides and sides of boats and jetties.","ZA","103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","Knysna","Established and expanding","Alien","Invasive",NA,"Rius, M.; Clusella-Trullas, S.; McQuaid, C. D.; Navarro, R. A.; Griffiths, C. L.; Matthee, C. A.; Von der Heyden, S.; Turon, X. (2014). Range expansions across ecoregions: interactions of climate change, physiology and genetic diversity. <em>Global Ecology and Biogeography.</em> 23(1): 76-88.","This species have been recorded from multiple harbours and estuaries. Presently not clear if it is restricted to artificial substrata.","ZA","103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","Mossel Bay","present","Alien",NA,NA,"Rius, M.; Clusella-Trullas, S.; McQuaid, C. D.; Navarro, R. A.; Griffiths, C. L.; Matthee, C. A.; Von der Heyden, S.; Turon, X. (2014). Range expansions across ecoregions: interactions of climate change, physiology and genetic diversity. <em>Global Ecology and Biogeography.</em> 23(1): 76-88.",NA,"ZA","103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","Table Bay","present","Alien",NA,NA,NA,NA,NA,"103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","Saldanha Bay","present","Alien",NA,NA,"Rius, M.; Clusella-Trullas, S.; McQuaid, C. D.; Navarro, R. A.; Griffiths, C. L.; Matthee, C. A.; Von der Heyden, S.; Turon, X. (2014). Range expansions across ecoregions: interactions of climate change, physiology and genetic diversity. <em>Global Ecology and Biogeography.</em> 23(1): 76-88.",NA,NA,"103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","Port Alfred","present","Alien",NA,NA,"Rius, M.; Clusella-Trullas, S.; McQuaid, C. D.; Navarro, R. A.; Griffiths, C. L.; Matthee, C. A.; Von der Heyden, S.; Turon, X. (2014). Range expansions across ecoregions: interactions of climate change, physiology and genetic diversity. <em>Global Ecology and Biogeography.</em> 23(1): 76-88.",NA,"ZA","103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","East London","present","Alien",NA,NA,"Rius, M.; Clusella-Trullas, S.; McQuaid, C. D.; Navarro, R. A.; Griffiths, C. L.; Matthee, C. A.; Von der Heyden, S.; Turon, X. (2014). Range expansions across ecoregions: interactions of climate change, physiology and genetic diversity. <em>Global Ecology and Biogeography.</em> 23(1): 76-88.",NA,"ZA","103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","Durban Bay","present","Alien",NA,NA,"Rius, M.; Clusella-Trullas, S.; McQuaid, C. D.; Navarro, R. A.; Griffiths, C. L.; Matthee, C. A.; Von der Heyden, S.; Turon, X. (2014). Range expansions across ecoregions: interactions of climate change, physiology and genetic diversity. <em>Global Ecology and Biogeography.</em> 23(1): 76-88.",NA,"ZA","103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
"103552","103552","Hout Bay","present","Alien",NA,NA,"Rius, M.; Clusella-Trullas, S.; McQuaid, C. D.; Navarro, R. A.; Griffiths, C. L.; Matthee, C. A.; Von der Heyden, S.; Turon, X. (2014). Range expansions across ecoregions: interactions of climate change, physiology and genetic diversity. <em>Global Ecology and Biogeography.</em> 23(1): 76-88.",NA,NA,"103552","103552","Clavelina lepadiformis","Clavelina lepadiformis","accepted"
