Paper ID,rank,scientific_name,material,site,note
187,Class,Cytophagia,"plastic, PE, PP, PS",,
187,Class,Planctomycetacia,"plastic, PE, PP, PS",,
187,Class,Sphingobacteria,"plastic, PE, PP, PS",,
187,Order,Burkholderiales,"plastic, PE, PP, PS",,
187,Order,Caulobacterales,"plastic, PE, PP, PS",,
187,Order,Cytophagales,"plastic, PE, PP, PS",,
187,Order,Planctomycetales,"plastic, PE, PP, PS",,
187,Order,Rhizobiales,"plastic, PE, PP, PS",,
187,Order,Rhodobacterales,"plastic, PE, PP, PS",,
187,Order,Sphingomonadales,"plastic, PE, PP, PS",,
186,Species,Alteromonas hispanica,"plastic, foam, PS",,
186,Species,Pseudomonas balearica,"plastic, foam, PS",,
186,Species,Thalassospira lohafexi,"plastic, foam, PS",,
186,Genus,Shewanella,"plastic, foam, PS",,
186,Genus,Halomonas,"plastic, foam, PS",,
186,Genus,Pseudoalteromonas,"plastic, foam, PS",,
188,Species,Marphysa sanguinea,"plastic, foam, PS",,
188,Species,Halosydna brevisetosa,"plastic, foam, PS",,
188,Species,Arabella iricolor,"plastic, foam, PS",,
188,Species,Perinereis aibuhitensis,"plastic, foam, PS",,
189,Species,Cladosporium cladosporioides,"plastic, PE",1,
189,Species,Fusarium redolens,"plastic, PE",1,
189,Species,Mortierella alpina,"plastic, PE",1,
189,Genus,Sulfurovum,"plastic, PE",1,
189,Phylum,Proteobacteria,"plastic, PE",1,
189,Genus,Eudoraea,"plastic, PE",1,
189,Genus,Maritimimonas,"plastic, PE",1,
189,Family,Flavobacteriaceae,"plastic, PE","1,2",
189,Genus,Robiginitomaculum,"plastic, PE",1,
189,Family,Rhodobacteraceae,"plastic, PE","1,2",
189,Genus,Profundibacterium,"plastic, PE",1,
189,Genus,Sulfitobacter,"plastic, PE",1,
189,Genus,Psychroserpens,"plastic, PE","1,2",
189,Genus,Persicirhabdus,"plastic, PE",1,
189,Genus,Anderseniella,"plastic, PE",1,
189,Genus,Methylotenera,"plastic, PE",1,
189,Genus,Arenicella,"plastic, PE",1,
189,Order,Methylococcales,"plastic, PE",1,
189,Genus,Lacinutrix,"plastic, PE",2,
189,Genus,Tenacibaculum,"plastic, PE",2,
189,Genus,Polaribacter,"plastic, PE",2,
189,Genus,Hellea,"plastic, PE",2,
189,Genus,Kangiella,"plastic, PE",2,
189,Species,Paramoeba aestuarina,"plastic, PE",,
189,Species,Pleurobrachia pileus,"plastic, PE",,
189,Species,Sugiura chengshanense,"plastic, PE",,
189,Species,Sagartia elegans,"plastic, PE",,
189,Species,Rhizostoma pulmo,"plastic, PE",,
189,Genus,Physconia,"plastic, PE","1,2",
189,Genus,Candelariella,"plastic, PE","1,2",
189,Genus,Caloplaca,"plastic, PE","1,2",
189,Phylum,Zygomycota,"plastic, PE",1,
189,Phylum,Basidiomycota,"plastic, PE",1,
189,Phylum,Ascomycota,"plastic, PE","1,2",
189,Genus,Cladosporium,"plastic, PE","1,2",
189,Class,Dothideomycetes,"plastic, PE","1,2",
189,Genus,Alternaria,"plastic, PE","1,2",
189,Class,Teloschistaceae,"plastic, PE","1,2",
189,Genus,Fusarium,"plastic, PE",1,
189,Genus,Cryptococcus,"plastic, PE",1,
189,Genus,Phaeosphaeria,"plastic, PE",2,
189,Genus,Penicillium,"plastic, PE",2,
189,Genus,Lecanora,"plastic, PE",2,
189,Family,Sclerotiniaceae,"plastic, PE",2,
189,Genus,Cyberlindnera,"plastic, PE",2,
189,Genus,Debaryomyces,"plastic, PE",2,
189,Genus,Saccharomyces,"plastic, PE",2,
189,Family,Nectriaceae,"plastic, PE",2,
189,Genus,Lulwoana,"plastic, PE",2,
189,Family,Chaetomiaceae,"plastic, PE",2,
189,Class,Sordariomycetes,"plastic, PE",2,
189,Genus,Kondoa,"plastic, PE",2,
189,Genus,Malassezia,"plastic, PE",2,
189,Genus,Rhodotorula,"plastic, PE",2,
189,Genus,Sporobolomyces,"plastic, PE",2,
189,Genus,Dioszegia,"plastic, PE",2,
189,Genus,Mortierella,"plastic, PE",2,
190,Species,Gilvimarinus japonicus,"plastic, aldfg",,
191,Species,Cyrtomaia smithi,"plastic, metal, fabric",,
191,Species,Benthesicymus laciniatus,"plastic, metal, fabric",,
191,Species,Heterocarpus ensifer,"plastic, metal, fabric",,
191,Species,Heterocarpus laevigatus,"plastic, metal, fabric",,
191,Genus,Plesionika,"plastic, metal, fabric",,
191,Family,Hormathiidae,"plastic, metal, fabric",,
191,Family,Cerianthidae,"plastic, metal, fabric",,
191,Species,Chrysogorgia stellata,"plastic, metal, fabric",,
191,Genus,Monobrachium,"plastic, metal, fabric",,
191,Species,Kophobelemnon stelliferum,"plastic, metal, fabric",,
191,Genus,Pennatula,"plastic, metal, fabric",,
191,Family,Pennatulacea,"plastic, metal, fabric",,
191,Class,Ophiuroidea,"plastic, metal, fabric",,
191,Genus,Orphnurgus,"plastic, metal, fabric",,
191,Family,Synallactidae,"plastic, metal, fabric",,
191,Genus,Antedon,"plastic, metal, fabric",,
191,Species,Anseropoda insignis,"plastic, metal, fabric",,
191,Genus,Brisingenes,"plastic, metal, fabric",,
191,Family,Goniasteridae,"plastic, metal, fabric",,
191,Class,Asteroidea,"plastic, metal, fabric",,
191,Species,Aspidodiadema hawaiiensis,"plastic, metal, fabric",,
191,Species,Histocidaris variabilis,"plastic, metal, fabric",,
191,Species,Stereocidaris hawaiiensis,"plastic, metal, fabric",,
191,Species,Phormosoma bursarium,"plastic, metal, fabric",,
191,Genus,Pleurobranchaea,"plastic, metal, fabric",,
191,Genus,Regadrella,"plastic, metal, fabric",,
191,Species,Sericolophus hawaiicus,"plastic, metal, fabric",,
192,Species,Hexaplex trunculus,"plastic, glass",,
192,Species,Cestopagurus timidus,"plastic, glass",,
192,Species,Ciona intestinalis,"plastic, glass",,
192,Species,Chondrilla nucula,"plastic, glass",,
193,Species,Apogon imberbis,,,
193,Species,Balistes carolinensis,,,
193,Species,Lipophrys trigloides,,,
193,Species,Parablennius sanguinolentus,,,
193,Family,Blenniidae,,,
193,Species,Capros aper,,,
193,Species,Naucrates ductor,,,
193,Species,Seriola dumerili,,,
193,Species,Trachurus mediterraneus,,,
193,Species,Trachurus picturatus,,,
193,Species,Trachurus trachurus,,,
193,Species,Centracanthus cirrus,,,
193,Species,Schedophilus medusophagus,,,
193,Species,Schedophilus ovalis,,,
193,Species,Coryphaena hippurus,,,
193,Species,Gaidropsarus mediterraneus,,,
193,Species,Lobotes surinamensis,,,
193,Species,Mullus surmuletus,,,
193,Family,Mugilidae,,,
193,Species,Psenes pellucidus,,,
193,Species,Scomberesox saurus,,,
193,Species,Thunnus thynnus,,,
193,Species,Polyprion americanus,,,
193,Species,Diplodus puntazzo,,,
193,Species,Pagellus acarne,,,
193,Species,Pagrus pagrus,,,
193,Species,Syngnathus typhle,,,
191,Genus,Chascanopsetta,"plastic, metal, fabric",,
191,Species,Chlorophthalmus proridens,"plastic, metal, fabric",,
191,Species,Lophiodes miacanthus,"plastic, metal, fabric",,
191,Species,Coelorinchus aratrum,"plastic, metal, fabric",,
191,Genus,Hymenocephalus,"plastic, metal, fabric",,
191,Species,Malacocephalus boretzi,"plastic, metal, fabric",,
191,Species,Ventrifossa atherodon,"plastic, metal, fabric",,
191,Family,Macrouridae,"plastic, metal, fabric",,
191,Species,Satyrichthys hians,"plastic, metal, fabric",,
191,Species,Plesiobatis daviesi,"plastic, metal, fabric",,
191,Family,Myctophidae,"plastic, metal, fabric",,
195,Species,Pilodius areolatus,"plastic, aldfg",,
195,Species,Carpilius convexus,"plastic, aldfg",,
195,Species,Gnathophyllum precipuum,"plastic, aldfg",,
195,Species,Calliactis polypus,"plastic, aldfg",,
195,Species,Liomera supernodosa,"plastic, aldfg",,
195,Species,Dardanus gemmatus,"plastic, aldfg",,
195,Species,Saron marmoratus,"plastic, aldfg",,
195,Species,Enoplometopus occidentalis,"plastic, aldfg",,
195,Genus,Palaemoninae,"plastic, aldfg",,
195,Species,Carupa tenuipes,"plastic, aldfg",,
195,Species,Ophiocoma erinaceus,"plastic, aldfg",,
195,Species,Pherecardia striata,"plastic, aldfg",,
195,Phylum,Sipuncula,"plastic, aldfg",,
195,Species,Pseudocheilinus octotaenia,"plastic, aldfg",,
195,Species,Pervagor spilosoma,"plastic, aldfg",,
195,Species,Canthigaster jactator,"plastic, aldfg",,
195,Species,Taenianotus triacanthus,"plastic, aldfg",,
195,Species,Centropyge potteri,"plastic, aldfg",,
195,Species,Sebastapistes coniorta,"plastic, aldfg",,
195,Species,Gymnothorax steindachneri,"plastic, aldfg",,
195,Species,Oxycheilinus bimaculatus,"plastic, aldfg",,
195,Genus,Pterapogon,"plastic, aldfg",,
195,Order,Anguilliformes,"plastic, aldfg",,
196,Species,Cladorhiza gelida,"plastic, paper, metal",,
196,Genus,Caulophacus,"plastic, paper, metal",,
196,Species,Bathycrinus carpenterii,"plastic, paper, metal",,
196,Phylum,Hydrozoa,"plastic, paper, metal",,
196,Genus,Amphianthus,"plastic, paper, metal",,
196,Species,Bathyphellia margaritacea,"plastic, paper, metal",,
197,Genus,Amphianthus,"aldfg, plastic, metal, glass",,
197,Order,Brisingida,"aldfg, plastic, metal, glass",,
197,Phylum,Hydrozoa,"aldfg, plastic, metal, glass",,
197,Class,Crinoidea,"aldfg, plastic, metal, glass",,
198,Class,Gastropoda,"plastic, metal, wood, aldfg",,
198,Phylum,Hydrozoa,"plastic, metal, wood, aldfg",,
198,Class,Bivalvia,"plastic, metal, wood, aldfg",,
198,Class,Polychaeta,"plastic, metal, wood, aldfg",,
198,Family,Serpulidae,"plastic, metal, wood, aldfg",,
198,Family,Nereididae,"plastic, metal, wood, aldfg",,
198,Genus,Lepas,"plastic, metal, wood, aldfg",,
198,Order,Amphipoda,"plastic, metal, wood, aldfg",,
198,Order,Isopoda,"plastic, metal, wood, aldfg",,
198,Order,Decapoda,"plastic, metal, wood, aldfg",,
198,Species,Lepas anatifera,"plastic, metal, wood, aldfg",,
198,Species,Fiona pinnata,"plastic, metal, wood, aldfg",,
198,Genus,Mytilus,"plastic, metal, wood, aldfg",,
198,Species,Pachygrapsus marmoratus,"plastic, metal, wood, aldfg",,
199,Species,Alitta succinea,"plastic, fabric, glass",,
199,Species,Ambidexter panamensis,"plastic, fabric, glass",,
199,Family,Nereididae,"plastic, fabric, glass",,
199,Family,Polynoidae,"plastic, fabric, glass",,
199,Species,Aratus pacificus,"plastic, fabric, glass",,
199,Order,Senticaudata,"plastic, fabric, glass",,
199,Family,Tanaidacea,"plastic, fabric, glass",,
199,Genus,Balanus,"plastic, fabric, glass",,
199,Species,Boodleopsis verticillata,"plastic, fabric, glass",,
199,Species,Bostrychia calliptera,"plastic, fabric, glass",,
199,Species,Brachidontes semilaevis,"plastic, fabric, glass",,
199,Species,Brachidontes semilaevis,"plastic, fabric, glass",,
199,Class,Bryozoa,"plastic, fabric, glass",,
199,Species,Catenella impudica,"plastic, fabric, glass",,
199,Species,Cerithideopsis californica,"plastic, fabric, glass",,
199,Species,Chthamalus panamensis,"plastic, fabric, glass",,
199,Species,Crepidula lessonii,"plastic, fabric, glass",,
199,Species,Crepidula marginalis,"plastic, fabric, glass",,
199,Species,Eurypanopeus transversus,"plastic, fabric, glass",,
199,Species,Fistulobalanus suturaltus,"plastic, fabric, glass",,
199,Species,Glycera tesselata,"plastic, fabric, glass",,
199,Species,Isognomon janus,"plastic, fabric, glass",,
199,Species,Larkinia grandis,"plastic, fabric, glass",,
199,Species,Littoraria scabra,"plastic, fabric, glass",,
199,Species,Littoraria varia,"plastic, fabric, glass",,
199,Species,Littoraria zebra,"plastic, fabric, glass",,
199,Species,Melampus carolianus,"plastic, fabric, glass",,
199,Species,Mytella guyanensis,"plastic, fabric, glass",,
199,Species,Panopeus chilensis,"plastic, fabric, glass",,
199,Species,Petrolisthes zacae,"plastic, fabric, glass",,
199,Species,Petrolisthes zacae,"plastic, fabric, glass",,
199,Species,Pinctada mazatlanica,"plastic, fabric, glass",,
199,Species,Pteria sterna,"plastic, fabric, glass",,
199,Species,Sesarma aequatoriale,"plastic, fabric, glass",,
199,Species,Sesarma rhizophorae,"plastic, fabric, glass",,
199,Species,Striostrea prismatica,"plastic, fabric, glass",,
199,Species,Tagelus peruanus,"plastic, fabric, glass",,
199,Species,Theodoxus luteofasciatus,"plastic, fabric, glass",,
200,Species,Aplidium conicum,aldfg,,
200,Species,Sepia officinalis,aldfg,,
200,Phylum,Porifera,aldfg,,
200,Class,Bryozoa,aldfg,,
200,Family,Ostreidae,aldfg,,
200,Genus,Pecten,aldfg,,
200,Species,Loligo vulgaris,aldfg,,
200,Species,Eriphia verrucosa,aldfg,,
201,Phylum,Hydrozoa,"plastic, glass, fabric, metal",,
201,Class,Asteroidea,"plastic, glass, fabric, metal",,
201,Family,Serpulidae,"plastic, glass, fabric, metal",,
201,Class,Crinoidea,"plastic, glass, fabric, metal",,
201,Order,Actiniaria,"plastic, glass, fabric, metal",,
201,Class,Holothuroidea,"plastic, glass, fabric, metal",,
201,Genus,Sebastes,"plastic, glass, fabric, metal",,
202,Genus,Anomia,plastic,,
202,Class,Polychaeta,plastic,,
202,Class,Bryozoa,plastic,,
202,Phylum,Cnidaria,plastic,,
202,Family,Ascidiacea,plastic,,
202,Phylum,Porifera,plastic,,
202,Genus,Lepas,plastic,,
203,Species,Achnanthes longipes,"plastic, natural, pumice",,
203,Genus,Amphora,"plastic, natural, pumice",,
203,Species,Bacillaria paxillifera,"plastic, natural, pumice",,
203,Species,Climacosphenia moniligera,"plastic, natural, pumice",,
203,Genus,Cocconeis,"plastic, natural, pumice",,
203,Species,Cylindrotheca closterium,"plastic, natural, pumice",,
203,Species,Grammatophora marina,"plastic, natural, pumice",,
203,Genus,Haslea,"plastic, natural, pumice",,
203,Species,Lauderia annulata,"plastic, natural, pumice",,
203,Genus,Leptocylindrus,"plastic, natural, pumice",,
203,Species,Licmophora abbreviata,"plastic, natural, pumice",,
203,Genus,Licmophora,"plastic, natural, pumice",,
203,Genus,Melosira,"plastic, natural, pumice",,
203,Species,Melosira varians,"plastic, natural, pumice",,
203,Genus,Navicula,"plastic, natural, pumice",,
203,Species,Nitzschia longissima,"plastic, natural, pumice",,
203,Genus,Plagiotropis,"plastic, natural, pumice",,
203,Species,Pleurosigma,"plastic, natural, pumice",,
203,Genus,Striatella,"plastic, natural, pumice",,
203,Species,Striatella unipunctata,"plastic, natural, pumice",,
203,Genus,Synedra,"plastic, natural, pumice",,
203,Species,Amphidinium operculatum,"plastic, natural, pumice",,
203,Genus,Amphidinium,"plastic, natural, pumice",,
203,Genus,Heterocapsa,"plastic, natural, pumice",,
203,Species,Prorocentrum clipeus,"plastic, natural, pumice",,
203,Species,Prorocentrum lima,"plastic, natural, pumice",,
203,Species,Prorocentrum rhathymum,"plastic, natural, pumice",,
203,Species,Coolia palmyrensis,"plastic, natural, pumice",,
203,Order,Oscillatoriales,"plastic, natural, pumice",,
204,Phylum,Hydrozoa,"aldfg, plastic",,
204,Family,Serpulidae,"aldfg, plastic",,
204,Phylum,Porifera,"aldfg, plastic",,
204,Class,Anthozoa,"aldfg, plastic",,
204,Class,Bryozoa,"aldfg, plastic",,
204,Family,Ascidiacea,"aldfg, plastic",,
204,Genus,Protula,"aldfg, plastic",,
204,Genus,Sabella,"aldfg, plastic",,
204,Species,Alcyonium acaule,"aldfg, plastic",,
204,Species,Alcyonium palmatum,"aldfg, plastic",,
204,Species,Alcyonium coralloides,"aldfg, plastic",,
204,Order,Actiniaria,"aldfg, plastic",,
204,Order,Scleractinia,"aldfg, plastic",,
204,Species,Paramuricea clavata,"aldfg, plastic",,
204,Species,Eunicella cavolinii,"aldfg, plastic",,
204,Species,Astrospartus mediterraneus,"aldfg, plastic",,
204,Species,Anthias anthias,"aldfg, plastic",,
204,Species,Callanthias ruber,"aldfg, plastic",,
204,Species,Muraena helena,"aldfg, plastic",,
204,Species,Scorpaena elongata,"aldfg, plastic",,
204,Species,Scorpaena scrofa,"aldfg, plastic",,
204,Genus,Sertularia,"aldfg, plastic",,
204,Species,Paramuricea macrospina,"aldfg, plastic",,
204,Family,Cidaridae,"aldfg, plastic",,
205,Species,Crassostrea virginica,"plastic, PE, PP, PS",,
205,Species,Littoraria irrorata,"plastic, PS",,
205,Class,Malacostraca,"plastic, PS",,
206,Species,Lepas anserifera,plastic,,
206,Class,Bryozoa,plastic,,
207,Class,Cirripedia,"aldfg, plastic",,
207,Order,Decapoda,"aldfg, plastic",,
207,Family,Caprellidae,"aldfg, plastic",,
207,Class,Polychaeta,"aldfg, plastic",,
207,Phylum,Hydrozoa,"aldfg, plastic",,
207,Class,Gastropoda,"aldfg, plastic",,
207,Order,Nudibranchia,"aldfg, plastic",,
208,Species,Mytilus edulis,"plastic, aldfg",NIS,
208,Genus,Mopalia,"plastic, aldfg",NIS,
208,Genus,Lottia,"plastic, aldfg",NIS,
209,Phylum,Hydrozoa,"aldfg, plastic",,
209,Genus,Schizomavella,"aldfg, plastic",,
209,Phylum,Porifera,"aldfg, plastic",,
209,Species,Neopycnodonte cochlear,"aldfg, plastic",,
209,Genus,Cidaris,"aldfg, plastic",,
209,Genus,Filograna,"aldfg, plastic",,
209,Genus,Salmacina,"aldfg, plastic",,
210,Species,Escherichia coli,plastic,,
210,Genus,Vibrio,plastic,,
212,Family,Bacillariaceae,plastic,,
212,Family,Catenulaceae,plastic,,
212,Family,Naviculaceae,plastic,,
212,Family,Pleurosigmataceae,plastic,,
212,Family,Fragilariaceae,plastic,,
212,Family,Rhabdonemataceae,plastic,,
212,Family,Surirellaceae,plastic,,
212,Genus,Licmophora,plastic,,
212,Family,Trochamminidae,plastic,,
212,Family,Textulariidae,plastic,,
212,Family,Nonionidae,plastic,,
212,Family,Globigerinidae,plastic,,
212,Family,Planorbulinidae,plastic,,
212,Family,Spiroloculinidae,plastic,,
212,Family,Spirillinidae,plastic,,
212,Family,Hauerinidae,plastic,,
212,Family,Patellininae,plastic,,
212,Family,Fischerinidae,plastic,,
212,Family,Cheilostomatida,plastic,,
212,Family,Chorizoporidae,plastic,,
212,Family,Candidae,plastic,,
212,Genus,Caberea,plastic,,
212,Genus,Scrupocellaria,plastic,,
212,Genus,Savignyella,plastic,,
212,Genus,Microporella,plastic,,
212,Genus,Aetea,plastic,,
212,Order,Ctenostomatida,plastic,,
212,Family,Mimosellidae,plastic,,
212,Order,Cyclostomatida,plastic,,
212,Genus,Tubulipora,plastic,,
212,Family,Lichenoporidae,plastic,,
212,Family,Crisiidae,plastic,,
212,Genus,Sycon,plastic,,
212,Genus,Clytia,plastic,,
212,Family,Hebellidae,plastic,,
212,Order,Anthoathecata,plastic,,
212,Phylum,Platyhelminthes,plastic,,
212,Genus,Cestoplana,plastic,,
212,Phylum,Nemertea,plastic,,
212,Class,Bivalvia,plastic,,
212,Genus,Anomia,plastic,,
212,Genus,Flexopecten,plastic,,
212,Order,Mytiloida,plastic,,
212,Genus,Musculus,plastic,,
212,Family,Noetiidae,plastic,,
212,Order,Limoida,plastic,,
212,Class,Gastropoda,plastic,,
212,Family,Patellidae,plastic,,
212,Family,Rissoidae,plastic,,
212,Genus,Tricolia,plastic,,
212,Genus,Bittium,plastic,,
212,Species,Cuthona genovae,plastic,,
212,Class,Polychaeta,plastic,,
212,Class,Sedentaria,plastic,,
212,Family,Terebellidae,plastic,,
212,Family,Serpulidae,plastic,,
212,Order,Sabellida,plastic,,
212,Order,Pantopoda,plastic,,
212,Class,Acari,plastic,,
212,Class,Ostracoda,plastic,,
212,Class,Isopoda,plastic,,
212,Order,Gammaridea,plastic,,
212,Order,Tanaidacea,plastic,,
212,Order,Harpacticoida,plastic,,
212,Phylum,Nematoda,plastic,,
212,Genus,Epsilonema,plastic,,
212,Class,Ascidiacea,plastic,,
212,Genus,Didemnum,plastic,,
213,Species,Electra tenella,"plastic, metal, wood",,
213,Species,Lepas anserifera,"plastic, metal, wood",,
214,Species,Bathyphellia margaritacea,"plastic, aldfg",,
214,Family,Hormathiidae,"plastic, aldfg",,
214,Class,Hydrozoa,"plastic, aldfg",,
214,Family,Pachastrellidae,"plastic, aldfg",,
214,Genus,Bythocaris,"plastic, aldfg",,
215,Class,Hydrozoa,"plastic, glass, metal, fabric, aldfg",,
215,Genus,Caryophyllia,"plastic, glass, metal, fabric, aldfg",,
215,Species,Pseudotrachya hystrix,"plastic, glass, metal, fabric, aldfg",,
215,Family,Zoanthidae,"plastic, glass, metal, fabric, aldfg",,
215,Species,Octopus vulgaris,"plastic, glass, metal, fabric, aldfg",,
216,Species,Amphibalanus improvisus,"plastic, metal, aldfg",,
216,Genus,Mytilus,"plastic, metal, aldfg",,
217,Genus,Abeoforma,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Family,Abeoformidae,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Acanthoeca,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Class,Acanthoecida,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Family,Acanthoecidae,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Acantholichen,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Achnanthes,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Acineta,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Actiniaria,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Class,Agaricomycetes,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Agrocybe,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Akkesiphycus,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Phylum,Alveolata,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Amastigomonas,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Amoebophrya,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Amphidiniopsis,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Amphidinium,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Amphora,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Ancyromonas,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Anoplophrya,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Anteholosticha,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Anthoathecata,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Antipatharia,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Aphanomyces,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Apicoporus,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Aplanochytrium,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Apocarchesium,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Aporthotrochilia,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Apusomonas,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Class,Arachnida,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Araeolaimida,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Aspergillus,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Aspidisca,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Asterionellopsis,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Asterocladon,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Class,Asteroidea,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Astylozoon,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Audouinella,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Auranticordis,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Azadinium,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Bacillaria,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Family,Bacillariophyceae,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Baerida,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Beroida,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Bicosoeca,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Bicosoecida,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Biddulphia,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Biddulphiopsis,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Biecheleria,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Blastodinium,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Blidingia,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Bodomorpha,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Bolbitius,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Bolidomonas,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Botryotinia,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Calanoida,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Class,Calcarea,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Calliacantha,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Campylosira,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Candida,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Capitellida,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Capnodiales,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Carchesium,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Cardiostomatella,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Class,Centrohelida,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Cercomonas,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Phylum,Cercozoa,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Chaetoceros,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Chaetonotida,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Chaetothyriales,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Chamaeota,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Order,Chattonellales,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Class,Chlorarachniophyta,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Class,Chloroplastida,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Choanocystis,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Choanoeca,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
217,Genus,Chondrus,"plastic, PLA, PE, PP, HDPE, LDPE, PS, glass",,
